"sample.depths","sample.ages","Abies","Acer.undiff.","Betula","Carya","Corylus","Cyperaceae","Fagus","Larix","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Rumex","Thalictrum","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Juniperus.Thuja","Juglans","Amaranthaceae","Viburnum","Poaceae","Ranunculus","Acer.saccharum","Pinus.strobus","Fraxinus.nigra","Fraxinus.pennsylvanica","Picea.glauca","Arceuthobium","Artemisia","Castanea","Morus","Salix","Vitis","Populus","Alnus.viridis","Rosaceae.undiff.","Filipendula","Saxifraga.oppositifolia","Oxyria.digyna","Myrica","Caryophyllaceae","Galium","Celtis","Brassicaceae","Cornus.racemosa","Picea.mariana","Epilobium","Shepherdia","Ephedra","Nyssa","Saxifraga.undiff.","Dalea","Cornus.canadensis","Fabaceae.undiff.","Asteraceae.subf..Cichorioideae","Apiaceae","Urtica","Polygonum"
983,3452,0.000999000999001,0.000999000999001,0.127872127872128,0.004995004995005,0.015984015984016,0,0.085914085914086,0.003996003996004,0.022977022977023,0.161838161838162,0.004995004995005,0.095904095904096,0.005994005994006,0,0.010989010989011,0.160839160839161,0.001998001998002,0.041958041958042,0.015984015984016,0,0.022977022977023,0.000999000999001,0,0,0.000999000999001,0,0.040959040959041,0.117882117882118,0.036963036963037,0.002997002997003,0.001998001998002,0,0.000999000999001,0.000999000999001,0,0.001998001998002,0,0,0.000999000999001,0,0,0,0.000999000999001,0.001998001998002,0,0,0,0.000999000999001,0,0,0,0,0,0,0.000999000999001,0,0,0,0,0,0,0
985,3481,0.00197044334975369,0.000985221674876847,0.0857142857142857,0.0157635467980296,0.012807881773399,0.00492610837438424,0.0798029556650246,0.00492610837438424,0.0108374384236453,0.144827586206897,0.00788177339901478,0.111330049261084,0.00591133004926108,0,0.00394088669950739,0.148768472906404,0.00394088669950739,0.0532019704433498,0.0118226600985222,0,0.0108374384236453,0.00295566502463054,0.000985221674876847,0,0,0.000985221674876847,0.0403940886699507,0.2,0.0236453201970443,0,0.00394088669950739,0,0.000985221674876847,0,0,0,0,0,0,0,0.00197044334975369,0,0.00197044334975369,0,0.00197044334975369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,3510,0.000887311446317658,0,0.123336291038154,0.0106477373558119,0.0124223602484472,0.000887311446317658,0.0718722271517303,0.00266193433895297,0.0212954747116238,0.176574977817214,0.00532386867790594,0.118012422360248,0.0212954747116238,0,0.00887311446317657,0.114463176574978,0.00177462289263532,0.0532386867790594,0.0115350488021295,0,0.033717834960071,0.0062111801242236,0,0,0,0.00177462289263532,0.0434782608695652,0.0967169476486247,0.0470275066548358,0.00532386867790594,0.00266193433895297,0,0.000887311446317658,0.000887311446317658,0,0.00266193433895297,0,0,0,0,0,0,0,0.000887311446317658,0.000887311446317658,0,0.000887311446317658,0,0,0,0,0,0,0,0,0.000887311446317658,0,0,0,0,0,0
989,3539,0.00385356454720617,0.000963391136801541,0.10597302504817,0.0154142581888247,0.0240847784200385,0.00963391136801541,0.081888246628131,0.00289017341040462,0.0144508670520231,0.142581888246628,0.00481695568400771,0.0973025048169557,0.00674373795761079,0,0.010597302504817,0.114643545279383,0.000963391136801541,0.0317919075144509,0.0134874759152216,0,0.0472061657032755,0.00289017341040462,0,0,0,0.00192678227360308,0.0481695568400771,0.155105973025048,0.0452793834296724,0,0.00770712909441233,0,0.00192678227360308,0,0,0.000963391136801541,0,0.00289017341040462,0,0,0,0,0.000963391136801541,0,0,0,0.00192678227360308,0.000963391136801541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,3568,0.00200803212851406,0.00100401606425703,0.119477911646586,0.0130522088353414,0.0281124497991968,0.00502008032128514,0.0682730923694779,0.00100401606425703,0.0210843373493976,0.106425702811245,0.00200803212851406,0.11144578313253,0.0110441767068273,0,0.0140562248995984,0.104417670682731,0.00100401606425703,0.0431726907630522,0.0150602409638554,0,0.0632530120481928,0.00602409638554217,0.00100401606425703,0,0.00301204819277108,0,0.0481927710843374,0.143574297188755,0.0542168674698795,0.00301204819277108,0.00100401606425703,0,0.00200803212851406,0,0,0.00100401606425703,0,0,0.00100401606425703,0.00100401606425703,0.00100401606425703,0,0.00100401606425703,0.00100401606425703,0,0,0,0.00100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,3597,0.001998001998002,0.000999000999001,0.0849150849150849,0.014985014985015,0.020979020979021,0.001998001998002,0.0769230769230769,0.000999000999001,0.016983016983017,0.153846153846154,0.00999000999001,0.156843156843157,0.001998001998002,0,0.00899100899100899,0.136863136863137,0.001998001998002,0.062937062937063,0.015984015984016,0,0.01998001998002,0.006993006993007,0,0,0.000999000999001,0.000999000999001,0.045954045954046,0.0899100899100899,0.037962037962038,0.010989010989011,0.006993006993007,0,0.002997002997003,0.000999000999001,0,0,0,0,0.000999000999001,0,0,0,0.001998001998002,0.000999000999001,0.000999000999001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,3627,0.00161812297734628,0.0080906148867314,0.106796116504854,0.0258899676375405,0.0080906148867314,0.00323624595469256,0.0857605177993527,0,0.0275080906148867,0.13915857605178,0.00323624595469256,0.106796116504854,0.00970873786407767,0,0.00485436893203883,0.173139158576052,0,0.0711974110032362,0.0177993527508091,0,0.00485436893203883,0.00323624595469256,0,0.00161812297734628,0.00161812297734628,0,0.0388349514563107,0.098705501618123,0.040453074433657,0.00161812297734628,0.00485436893203883,0,0.00161812297734628,0.00161812297734628,0,0,0,0,0,0.00161812297734628,0,0,0.00161812297734628,0.00161812297734628,0,0,0,0,0.00323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0
997,3656,0.00093984962406015,0.00281954887218045,0.109022556390977,0.0150375939849624,0.0112781954887218,0.0018796992481203,0.0695488721804511,0.00093984962406015,0.0281954887218045,0.155075187969925,0.00845864661654135,0.130639097744361,0.0103383458646617,0,0.0093984962406015,0.12312030075188,0.00093984962406015,0.0620300751879699,0.0225563909774436,0,0.0216165413533835,0.0103383458646617,0,0.00093984962406015,0,0.0056390977443609,0.0432330827067669,0.110902255639098,0.0328947368421053,0.0018796992481203,0.0056390977443609,0,0.0018796992481203,0,0,0,0,0,0,0,0,0,0,0.0018796992481203,0,0,0.00093984962406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,3743,0.000978473581213307,0,0.0851272015655577,0.0107632093933464,0.0166340508806262,0,0.0909980430528376,0.00293542074363992,0.0225048923679061,0.163405088062622,0.00293542074363992,0.147749510763209,0.00587084148727984,0,0.00391389432485323,0.126223091976517,0.00293542074363992,0.0518590998043053,0.0215264187866928,0,0.0156555772994129,0.00880626223091976,0,0,0.00195694716242661,0.00391389432485323,0.0352250489236791,0.11545988258317,0.0459882583170254,0.00391389432485323,0.00293542074363992,0,0.00587084148727984,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.000978473581213307,0,0.000978473581213307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,3772,0.00100704934541793,0.00302114803625378,0.0976837865055388,0.0120845921450151,0.00302114803625378,0.00100704934541793,0.0906344410876133,0.00201409869083585,0.0171198388721047,0.158106747230614,0.00503524672708963,0.103726082578046,0.0110775427995972,0,0.00302114803625378,0.112789526686808,0,0.0463242698892246,0.013091641490433,0,0.0110775427995972,0.00503524672708963,0,0,0,0.0040281973816717,0.027190332326284,0.235649546827795,0.0211480362537764,0.00604229607250755,0.00302114803625378,0,0,0,0,0.00100704934541793,0,0.00100704934541793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100704934541793,0,0,0.00302114803625378,0,0,0,0,0
1007,3801,0.00201207243460765,0,0.0865191146881288,0.0120724346076459,0.0150905432595573,0.00100603621730382,0.0824949698189135,0.00201207243460765,0.0201207243460765,0.162977867203219,0.00704225352112676,0.127766599597586,0.0140845070422535,0,0.00704225352112676,0.0995975855130785,0.00100603621730382,0.0543259557344064,0.0271629778672032,0,0.0150905432595573,0.00503018108651911,0,0,0,0.00100603621730382,0.0442655935613682,0.156941649899396,0.0402414486921529,0.00301810865191147,0.00100603621730382,0.00100603621730382,0.00100603621730382,0,0,0.00100603621730382,0,0.00503018108651911,0.00100603621730382,0,0,0,0.00201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,3830,0,0.001,0.087,0.018,0.019,0.003,0.075,0.002,0.019,0.155,0.008,0.15,0.008,0,0.006,0.077,0.003,0.052,0.025,0,0.03,0.012,0,0.001,0.001,0.003,0.04,0.145,0.043,0.005,0.002,0,0.002,0,0,0.003,0,0,0,0,0,0,0,0.002,0,0.001,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,3859,0,0.000952380952380952,0.13047619047619,0.0180952380952381,0.0123809523809524,0.000952380952380952,0.059047619047619,0.0019047619047619,0.0266666666666667,0.136190476190476,0.00476190476190476,0.147619047619048,0.020952380952381,0,0.019047619047619,0.101904761904762,0.000952380952380952,0.040952380952381,0.0295238095238095,0,0.02,0.00666666666666667,0.0019047619047619,0,0.0019047619047619,0.000952380952380952,0.0476190476190476,0.114285714285714,0.0361904761904762,0.000952380952380952,0.00380952380952381,0.000952380952380952,0.00476190476190476,0,0,0.000952380952380952,0,0.000952380952380952,0,0.000952380952380952,0,0,0.0019047619047619,0.000952380952380952,0,0,0,0.000952380952380952,0,0,0,0,0,0,0,0,0,0.000952380952380952,0,0,0,0
1013,3888,0.00189035916824197,0.000945179584120983,0.119092627599244,0.00945179584120983,0.0283553875236295,0.00283553875236295,0.0623818525519849,0.00756143667296786,0.0170132325141777,0.122873345935728,0.0113421550094518,0.143667296786389,0.0056710775047259,0,0.00945179584120983,0.0888468809073724,0,0.0680529300567108,0.0293005671077505,0,0.0434782608695652,0.00945179584120983,0,0,0.000945179584120983,0.00661625708884688,0.0425330812854442,0.109640831758034,0.0359168241965974,0.00850661625708885,0.00283553875236295,0.000945179584120983,0.00189035916824197,0.00189035916824197,0,0,0,0.000945179584120983,0,0,0,0,0,0.00189035916824197,0,0,0.00189035916824197,0,0.000945179584120983,0,0,0,0,0,0.000945179584120983,0,0,0,0,0,0,0
1015,3917,0,0.00192678227360308,0.133911368015414,0.00963391136801541,0.0173410404624277,0.000963391136801541,0.069364161849711,0.00192678227360308,0.0346820809248555,0.13102119460501,0.00192678227360308,0.123314065510597,0.0144508670520231,0,0.01252408477842,0.119460500963391,0.00481695568400771,0.0414258188824663,0.0298651252408478,0,0.023121387283237,0.00481695568400771,0,0.000963391136801541,0.000963391136801541,0.000963391136801541,0.0279383429672447,0.158959537572254,0.0183044315992293,0.00289017341040462,0.00289017341040462,0,0.00192678227360308,0,0,0.00289017341040462,0,0.00192678227360308,0,0,0.000963391136801541,0,0.000963391136801541,0,0.000963391136801541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,3946,0,0.00099403578528827,0.141153081510934,0.0119284294234592,0.0168986083499006,0,0.0964214711729622,0,0.0328031809145129,0.133200795228628,0.00397614314115308,0.139165009940358,0.010934393638171,0,0.0069582504970179,0.088469184890656,0,0.058648111332008,0.0318091451292246,0,0.025844930417495,0.0069582504970179,0.00099403578528827,0,0.00099403578528827,0,0.0427435387673956,0.088469184890656,0.0407554671968191,0.00497017892644135,0.00198807157057654,0,0.00099403578528827,0.00198807157057654,0,0,0,0.00198807157057654,0,0,0.00298210735586481,0,0.00099403578528827,0.00099403578528827,0,0,0,0.00198807157057654,0,0,0,0.00099403578528827,0,0,0,0,0,0,0,0,0,0
1019,3975,0.00200400801603206,0,0.103206412825651,0.0140280561122244,0.0360721442885772,0.00200400801603206,0.0821643286573146,0.00200400801603206,0.0260521042084168,0.0851703406813627,0.00601202404809619,0.13627254509018,0.00901803607214429,0,0.00701402805611222,0.095190380761523,0.00501002004008016,0.0701402805611222,0.030060120240481,0,0.0470941883767535,0.00501002004008016,0,0,0,0.00100200400801603,0.0360721442885772,0.160320641282565,0.0220440881763527,0,0.00100200400801603,0,0.00200400801603206,0,0,0.0030060120240481,0,0.00400801603206413,0.00100200400801603,0,0.00100200400801603,0,0.0030060120240481,0.00200400801603206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,4005,0.00292397660818713,0.00194931773879142,0.0964912280701754,0.00487329434697856,0.0350877192982456,0.00194931773879142,0.0721247563352826,0.00389863547758285,0.0233918128654971,0.128654970760234,0.00584795321637427,0.151072124756335,0.00974658869395711,0,0.0116959064327485,0.0847953216374269,0.00292397660818713,0.0721247563352826,0.0282651072124756,0,0.0448343079922027,0.0087719298245614,0,0,0.00194931773879142,0.00292397660818713,0.0360623781676413,0.110136452241715,0.0399610136452242,0.00682261208576998,0.00194931773879142,0,0.000974658869395711,0.000974658869395711,0,0.00292397660818713,0,0.00194931773879142,0,0,0,0,0,0,0,0,0.000974658869395711,0,0,0,0,0.000974658869395711,0,0,0,0,0,0,0,0,0,0
1023,4034,0,0.00200601805416249,0.0982948846539619,0.0100300902708124,0.0190571715145436,0.00401203610832497,0.0852557673019057,0,0.0300902708124373,0.128385155466399,0.00501504513540622,0.118355065195587,0.00300902708124373,0.00100300902708124,0.0100300902708124,0.140421263791374,0.00100300902708124,0.0581745235707121,0.0210631895687061,0,0.0310932798395186,0.00802407221664995,0.00200601805416249,0,0.00200601805416249,0.00100300902708124,0.0481444332998997,0.113340020060181,0.0481444332998997,0.00300902708124373,0.00200601805416249,0,0.00200601805416249,0,0,0.00100300902708124,0,0.00100300902708124,0,0,0,0,0.00100300902708124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100300902708124,0,0,0
1025,4063,0,0.0122377622377622,0.108391608391608,0.020979020979021,0.00174825174825175,0.0034965034965035,0.0804195804195804,0.0034965034965035,0.0437062937062937,0.202797202797203,0,0.097902097902098,0.0034965034965035,0,0.00524475524475524,0.195804195804196,0.00174825174825175,0.0297202797202797,0.00524475524475524,0,0.00174825174825175,0,0,0.00174825174825175,0.0034965034965035,0,0.0297202797202797,0.113636363636364,0.013986013986014,0.00524475524475524,0.0034965034965035,0,0.00524475524475524,0,0,0.0034965034965035,0,0,0,0,0,0,0,0.00174825174825175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,4092,0.000997008973080758,0,0.0967098703888335,0.0129611166500499,0.00997008973080758,0.00299102691924227,0.0777666999002991,0,0.0259222333000997,0.194416749750748,0.00199401794616152,0.103688933200399,0.00997008973080758,0,0.0119641076769691,0.107676969092722,0.00199401794616152,0.0498504486540379,0.0179461615154536,0,0.0498504486540379,0.0069790628115653,0,0,0.000997008973080758,0.000997008973080758,0.0358923230309073,0.112662013958126,0.0508474576271186,0.00398803589232303,0,0.000997008973080758,0.00398803589232303,0.000997008973080758,0,0.000997008973080758,0,0,0,0,0.000997008973080758,0,0.00199401794616152,0.000997008973080758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,4121,0,0.00297914597815293,0.128103277060576,0.0139026812313803,0.0139026812313803,0.00099304865938431,0.0814299900695134,0.00099304865938431,0.0198609731876862,0.114200595829196,0.00397219463753724,0.149950347567031,0.0099304865938431,0,0.0109235352532274,0.086395233366435,0.00397219463753724,0.0556107249255213,0.0109235352532274,0,0.0248262164846077,0.00695134061569017,0.00099304865938431,0,0,0,0.0456802383316783,0.15888778550149,0.0377358490566038,0.00099304865938431,0.00297914597815293,0,0.00496524329692155,0.00099304865938431,0,0,0,0.00198609731876862,0,0,0.00099304865938431,0,0.00099304865938431,0.00099304865938431,0,0.00099304865938431,0,0,0,0,0,0,0.00099304865938431,0,0,0,0,0,0,0,0,0
1031,4150,0,0.00195694716242661,0.0978473581213307,0.00880626223091976,0.0195694716242661,0.00391389432485323,0.0880626223091976,0.00195694716242661,0.0273972602739726,0.100782778864971,0.00684931506849315,0.108610567514677,0.0176125244618395,0,0.00489236790606654,0.103718199608611,0.00391389432485323,0.0577299412915851,0.0244618395303327,0,0.0293542074363992,0.00195694716242661,0,0,0.00293542074363992,0.00293542074363992,0.0391389432485323,0.198630136986301,0.0342465753424658,0.00391389432485323,0.00195694716242661,0.000978473581213307,0.00195694716242661,0,0,0.000978473581213307,0,0.00195694716242661,0,0,0.000978473581213307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,4179,0,0,0.12374245472837,0.0150905432595573,0.0321931589537223,0.00503018108651911,0.0814889336016097,0.00100603621730382,0.0201207243460765,0.100603621730382,0.00503018108651911,0.202213279678068,0.00402414486921529,0,0.00704225352112676,0.0633802816901408,0.00301810865191147,0.051307847082495,0.0352112676056338,0,0.0422535211267606,0,0,0,0,0.00301810865191147,0.0472837022132797,0.096579476861167,0.0472837022132797,0.00100603621730382,0,0.00100603621730382,0.00301810865191147,0,0,0,0,0.00100603621730382,0,0,0.00301810865191147,0,0,0.00100603621730382,0,0,0.00201207243460765,0,0.00100603621730382,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,4208,0.00193986420950533,0.000969932104752667,0.10184287099903,0.0106692531522793,0.00775945683802134,0.000969932104752667,0.0717749757516974,0,0.032007759456838,0.115421920465567,0.002909796314258,0.153249272550921,0.023278370514064,0.000969932104752667,0.005819592628516,0.0969932104752667,0.000969932104752667,0.078564500484966,0.0310378273520854,0,0.0281280310378274,0.00484966052376334,0,0,0,0,0.052376333656644,0.138700290979631,0.0271580989330747,0.00193986420950533,0.00193986420950533,0,0.00193986420950533,0.000969932104752667,0,0,0,0,0,0,0.002909796314258,0,0,0.000969932104752667,0,0,0.000969932104752667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,4237,0,0.00101317122593718,0.108409321175279,0.011144883485309,0.0172239108409321,0.00202634245187437,0.0780141843971631,0.00202634245187437,0.0212765957446809,0.107396149949341,0.00709219858156028,0.181357649442756,0.00709219858156028,0,0.00709219858156028,0.0699088145896656,0.00405268490374873,0.0547112462006079,0.0324214792299899,0,0.033434650455927,0.00405268490374873,0.00101317122593718,0,0.00101317122593718,0.00101317122593718,0.0445795339412361,0.15096251266464,0.0395136778115502,0.00202634245187437,0.00101317122593718,0,0.00405268490374873,0,0,0.00101317122593718,0,0,0.00202634245187437,0,0,0,0.00101317122593718,0.00101317122593718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,4266,0.00086281276962899,0.00086281276962899,0.140638481449525,0.0103537532355479,0.0094909404659189,0.00172562553925798,0.0802415875754961,0.00172562553925798,0.0250215703192407,0.104400345125108,0.00690250215703192,0.150129421915444,0.0138050043140638,0.00086281276962899,0.0120793787748059,0.088869715271786,0.00345125107851596,0.0707506471095772,0.0232959447799827,0,0.0319240724762727,0.00431406384814495,0,0,0.00172562553925798,0.00431406384814495,0.0509059534081104,0.113891285591027,0.0327868852459016,0.00172562553925798,0.00345125107851596,0,0.00345125107851596,0,0,0.00086281276962899,0,0,0,0,0.00086281276962899,0,0,0.00086281276962899,0,0,0.00086281276962899,0.00172562553925798,0,0,0,0.00086281276962899,0,0,0,0,0,0,0,0,0,0
1041,4295,0.002002002002002,0.001001001001001,0.128128128128128,0.011011011011011,0.009009009009009,0.003003003003003,0.087087087087087,0.001001001001001,0.022022022022022,0.109109109109109,0.008008008008008,0.15015015015015,0.011011011011011,0,0.013013013013013,0.105105105105105,0.006006006006006,0.0750750750750751,0.024024024024024,0,0.029029029029029,0.007007007007007,0,0,0,0.002002002002002,0.045045045045045,0.1001001001001,0.039039039039039,0.002002002002002,0,0,0.002002002002002,0,0,0.001001001001001,0,0.002002002002002,0,0,0.001001001001001,0,0,0.002002002002002,0,0,0,0.002002002002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,4324,0.00100401606425703,0.00100401606425703,0.117469879518072,0.0130522088353414,0.0190763052208835,0,0.0933734939759036,0.00200803212851406,0.0210843373493976,0.115461847389558,0.00401606425702811,0.15863453815261,0.0110441767068273,0,0.00903614457831325,0.0803212851405622,0.00301204819277108,0.073293172690763,0.0261044176706827,0,0.0421686746987952,0.00602409638554217,0,0,0.00100401606425703,0.00502008032128514,0.0441767068273092,0.102409638554217,0.03714859437751,0.00301204819277108,0.00301204819277108,0,0.00401606425702811,0.00100401606425703,0,0,0,0,0,0,0.00100401606425703,0,0,0,0,0,0,0.00100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,4353,0.00200601805416249,0.00501504513540622,0.139418254764293,0.0120361083249749,0.00802407221664995,0,0.078234704112337,0.00100300902708124,0.0351053159478435,0.14543630892678,0.00601805416248746,0.166499498495486,0.00501504513540622,0,0.0110330992978937,0.090270812437312,0.00401203610832497,0.0661985957873621,0.0240722166499498,0,0.0090270812437312,0.00300902708124373,0,0,0.00100300902708124,0.00300902708124373,0.037111334002006,0.104312938816449,0.0190571715145436,0.00501504513540622,0.00200601805416249,0,0.0070210631895687,0,0,0.00200601805416249,0,0,0.00100300902708124,0,0,0,0.00401203610832497,0.00200601805416249,0,0,0,0,0,0,0.00100300902708124,0,0,0,0,0,0,0,0,0,0,0
1047,4382,0,0.00199600798403194,0.13373253493014,0.00798403193612774,0.0189620758483034,0.00199600798403194,0.0868263473053892,0.0029940119760479,0.0189620758483034,0.0648702594810379,0.000998003992015968,0.167664670658683,0.00798403193612774,0,0.0129740518962076,0.0848303393213573,0.00399201596806387,0.0728542914171657,0.063872255489022,0,0.0449101796407186,0.00399201596806387,0.000998003992015968,0,0.0029940119760479,0.0029940119760479,0.06187624750499,0.0658682634730539,0.0459081836327345,0.00199600798403194,0.0029940119760479,0.000998003992015968,0.000998003992015968,0,0,0.000998003992015968,0,0.00199600798403194,0,0,0,0,0.000998003992015968,0.00399201596806387,0,0,0.000998003992015968,0,0,0,0,0,0,0,0,0,0.000998003992015968,0,0,0,0,0
1049,4412,0,0.000954198473282443,0.107824427480916,0.00477099236641221,0.0190839694656489,0.00763358778625954,0.0791984732824427,0.00190839694656489,0.0209923664122137,0.075381679389313,0.00286259541984733,0.165076335877863,0.0104961832061069,0,0.00954198473282443,0.0868320610687023,0.00286259541984733,0.0687022900763359,0.0658396946564885,0,0.0448473282442748,0.0124045801526718,0.000954198473282443,0,0,0,0.058206106870229,0.0887404580152672,0.0419847328244275,0.00477099236641221,0.00190839694656489,0.000954198473282443,0.00381679389312977,0,0,0.00381679389312977,0,0.00286259541984733,0,0.000954198473282443,0,0,0,0.000954198473282443,0,0,0,0.00286259541984733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,4441,0,0.00100704934541793,0.113796576032226,0.00704934541792548,0.0231621349446123,0,0.0855991943605237,0,0.0191339375629406,0.0725075528700906,0.0080563947633434,0.170191339375629,0.0120845921450151,0,0.00704934541792548,0.120845921450151,0.00302114803625378,0.0694864048338369,0.0412890231621349,0,0.0382678751258812,0.00704934541792548,0,0,0.00100704934541793,0.00100704934541793,0.0463242698892246,0.103726082578046,0.0322255790533736,0.00503524672708963,0.00201409869083585,0,0.00302114803625378,0,0,0.00503524672708963,0,0.00100704934541793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,4470,0.000991080277502478,0,0.107036669970268,0.00594648166501487,0.0138751238850347,0.00297324083250743,0.0782953419226957,0.00297324083250743,0.0188305252725471,0.0961347869177403,0.00198216055500496,0.129831516352825,0.0138751238850347,0,0.0089197224975223,0.132804757185332,0.00198216055500496,0.0723488602576809,0.0198216055500496,0,0.0624380574826561,0.00396432111000991,0.000991080277502478,0,0.00297324083250743,0.00396432111000991,0.0366699702675917,0.136769078295342,0.0237859266600595,0.00297324083250743,0.00495540138751239,0,0.00297324083250743,0,0,0.00297324083250743,0,0.00396432111000991,0,0,0,0,0,0,0,0,0,0.00198216055500496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,4499,0.00271739130434783,0.0036231884057971,0.147644927536232,0.0144927536231884,0.00996376811594203,0.000905797101449275,0.0715579710144928,0.0036231884057971,0.0307971014492754,0.124094202898551,0.00181159420289855,0.13768115942029,0.0153985507246377,0,0.0172101449275362,0.106884057971014,0.00181159420289855,0.0643115942028985,0.0226449275362319,0,0.0371376811594203,0.00543478260869565,0,0.00181159420289855,0,0,0.0389492753623188,0.0760869565217391,0.0335144927536232,0.00634057971014493,0.00543478260869565,0,0.00543478260869565,0,0,0.00181159420289855,0,0,0,0,0,0,0.00271739130434783,0.00271739130434783,0,0,0,0,0.00271739130434783,0.000905797101449275,0,0,0,0.000905797101449275,0,0,0,0.000905797101449275,0,0,0,0
1057,4528,0,0.00298507462686567,0.111442786069652,0.00398009950248756,0.0189054726368159,0,0.101492537313433,0.00298507462686567,0.0208955223880597,0.0915422885572139,0.00298507462686567,0.136318407960199,0.0119402985074627,0,0.0109452736318408,0.10547263681592,0.00199004975124378,0.0626865671641791,0.017910447761194,0,0.0407960199004975,0.00796019900497512,0.00199004975124378,0.00099502487562189,0.00298507462686567,0.00298507462686567,0.0318407960199005,0.167164179104478,0.0238805970149254,0.00099502487562189,0.00298507462686567,0,0.00398009950248756,0,0,0,0,0.00199004975124378,0.00199004975124378,0,0,0,0.00199004975124378,0.00099502487562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,4557,0.000984251968503937,0.000984251968503937,0.119094488188976,0.00688976377952756,0.0236220472440945,0.00590551181102362,0.103346456692913,0,0.00984251968503937,0.100393700787402,0.00688976377952756,0.148622047244095,0.00590551181102362,0,0.0167322834645669,0.0925196850393701,0.00196850393700787,0.0816929133858268,0.0187007874015748,0,0.0374015748031496,0.0108267716535433,0.000984251968503937,0,0,0,0.0452755905511811,0.105314960629921,0.0413385826771654,0.00196850393700787,0.000984251968503937,0,0.00295275590551181,0,0,0.000984251968503937,0,0.00196850393700787,0.000984251968503937,0,0,0,0.00196850393700787,0.000984251968503937,0,0,0.000984251968503937,0,0,0,0,0,0,0,0,0,0,0,0,0.000984251968503937,0,0
1061,4591,0.00223214285714286,0,0.118303571428571,0.0212053571428571,0.0223214285714286,0,0.0948660714285714,0,0.0100446428571429,0.133928571428571,0.00558035714285714,0.151785714285714,0.0178571428571429,0.00111607142857143,0.0078125,0.078125,0.00223214285714286,0.0691964285714286,0.0223214285714286,0,0.0223214285714286,0.0078125,0.00111607142857143,0,0,0.00111607142857143,0.0379464285714286,0.127232142857143,0.0357142857142857,0.00223214285714286,0.00111607142857143,0,0.00111607142857143,0,0,0,0,0,0,0,0,0,0.00223214285714286,0.00111607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,4632,0.000983284169124877,0,0.102261553588987,0.0167158308751229,0.0245821042281219,0.00294985250737463,0.0747295968534907,0,0.0167158308751229,0.162241887905605,0.00393313667649951,0.126843657817109,0.0176991150442478,0,0.00688298918387414,0.0934119960668633,0.00393313667649951,0.0688298918387414,0.0167158308751229,0,0.023598820058997,0.00491642084562439,0.00196656833824975,0.000983284169124877,0,0.00491642084562439,0.048180924287119,0.121927236971485,0.0373647984267453,0.00589970501474926,0.000983284169124877,0.000983284169124877,0.000983284169124877,0,0,0.000983284169124877,0,0,0.00196656833824975,0,0,0,0.00294985250737463,0.000983284169124877,0,0,0,0.000983284169124877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
