"sample.depths","sample.ages","Pinus.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinaceae..vesiculate..undiff.","Quercus","Carya","Taxodium","Cupressaceae.undiff.","Nyssa","Fagus","Ostrya.Carpinus","Liquidambar","Ulmus","Celtis","Fraxinus.undiff.","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Alnus.incana.type","Acer.saccharum.type","Tilia","Ericaceae","Myrica","Betula","Vitis","Ilex","Arecaceae.undiff.","Abies","Acer.negundo.type","Acer.rubrum","Acer.undiff.","Anacardiaceae.undiff.","Bursera","Byrsonima","Ceanothus","Cedrus","Cephalanthus","Ceratiola.ericoides.type","cf..Weinmannia","Chamaecyparis.type","Clethra","Corylus","Cyrilla.racemiflora","Dodonaea","Gordonia","Hedyosmum","Juglans.nigra.type","Larix.Pseudotsuga","Ledum.type","Magnolia","Mimosaceae","Morus","Moraceae.undiff.","Myrtaceae.undiff.","Osmanthus","Parthenocissus","Phoradendron","Picea","Platanus","Podocarpus","Populus","Rhamnaceae.undiff.","Rhus","Rutaceae.undiff.","Sabal","Salix","Sambucus","Sapindus","Serenoa","Shepherdia.canadensis","Symplocos","Taxus","Trema","Tsuga","Viburnum","Ximenia","Zanthoxylum.type","Poaceae","Ambrosia.type","Iva.frutescens.type","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Amaranthaceae.undiff.","Cyperaceae","Xyris","Acalypha.type","Apiaceae","Apocynum","cf..Araliaceae","Arceuthobium.Loranthaceae","Asteraceae.subf..Cichorioideae","Avena.type","Berberidaceae","Beta.vulgaris.type","Brassica","Brassicaceae.undiff.","Bromeliaceae","Campanulaceae","Cistaceae","Caryophyllaceae","cf..Oxalis","Chamaecrista.fasciculata.type","Chamaecrista.type","Dalea","Dalea.candida.type","Dalea.purpurea","Dalea.undiff.","Dianthus.type","Eryngium.type","Euphorbia","Fabaceae.undiff.","Froelichia.type","Galium","Gentianaceae.undiff.","Gentiana.andrewsii.type","Gomphrena.type","Hedysarum","cf..Hypericum","Impatiens","Iva.xanthifolia.type","Lamiaceae","Lechea","Ludwigia.type","Lupinus.type","Malvaceae","Combretaceae.Melastomataceae.undiff.","Onagraceae","Opuntia","Orchidaceae","cf..Physalis","Paronychia.americana","Paronychia.chartacea","Piperaceae.type","Plantago","Polygalaceae","Polygonella.ciliata.type","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.amphibium","Polygonum.tenue.type","Ranunculaceae.undiff.","Rhexia.type","Rosaceae.undiff.","Rubiaceae.undiff.","Rumex","Sanguisorba","Saxifraga.type","Scrophulariaceae.type","Sisyrinchium","Solanaceae.undiff.","Solanum.rostratum","Thalictrum","Tillandsia","Trifolium.repens.type","Urtica.type","Urticaceae.undiff.","Urticales.undiff.","cf..Verbenaceae","Xanthium"
1101,28839,0.277641277641278,0.0294840294840295,0.00491400491400491,0,0.127764127764128,0.0196560196560197,0,0.0245700245700246,0,0,0.00491400491400491,0.00245700245700246,0.00491400491400491,0,0.00245700245700246,0,0,0,0,0,0.00982800982800983,0.00982800982800983,0,0,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113022113022113,0.174447174447174,0.027027027027027,0,0.0491400491400491,0.0540540540540541,0.0147420147420147,0.00491400491400491,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0.00245700245700246,0,0,0,0.00982800982800983,0.00982800982800983,0,0,0,0.00245700245700246,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,29081,0.302593659942363,0.00288184438040346,0,0,0.161383285302594,0.0288184438040346,0,0,0,0,0.0115273775216138,0,0.00288184438040346,0.00576368876080692,0,0,0.00864553314121038,0,0,0,0.00288184438040346,0.00864553314121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576368876080692,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0.115273775216138,0.123919308357349,0.0259365994236311,0,0.0605187319884726,0.0720461095100865,0.0288184438040346,0.00288184438040346,0,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576368876080692,0,0,0,0,0,0.0144092219020173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,29388,0.363636363636364,0.0656565656565657,0,0,0.101010101010101,0.00757575757575758,0,0.0202020202020202,0,0,0.0101010101010101,0,0.00757575757575758,0.00252525252525253,0.0101010101010101,0,0,0,0,0,0.00252525252525253,0.00505050505050505,0,0.00252525252525253,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116161616161616,0.123737373737374,0.00757575757575758,0,0.0378787878787879,0.0454545454545455,0.00757575757575758,0.00505050505050505,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0.0252525252525253,0,0,0,0,0,0,0.0176767676767677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,30103,0.449023861171367,0.0607375271149675,0,0,0.06941431670282,0.0281995661605206,0.00433839479392625,0.00650759219088937,0.00216919739696312,0,0.00433839479392625,0,0.00433839479392625,0,0.00650759219088937,0,0,0,0.00216919739696312,0,0.00650759219088937,0.0086767895878525,0,0,0.00650759219088937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123644251626898,0.0759219088937093,0.0086767895878525,0,0.0260303687635575,0.0477223427331887,0.0281995661605206,0.00650759219088937,0,0.00216919739696312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151843817787419,0,0,0,0.00216919739696312,0,0,0.00433839479392625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,30489,0.42643391521197,0.00498753117206983,0,0,0.107231920199501,0.0149625935162095,0,0.00498753117206983,0,0,0.00498753117206983,0,0,0,0,0,0,0,0,0,0.0149625935162095,0.0199501246882793,0,0,0.00498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0.0947630922693267,0.134663341645885,0.00748129675810474,0,0.0598503740648379,0.0623441396508728,0.0124688279301746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0.00997506234413965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498753117206983,0,0,0,0,0,0,0
1149,30899,0.305475504322767,0.0201729106628242,0,0,0.204610951008646,0.0172910662824208,0,0.0144092219020173,0,0,0.00576368876080692,0,0,0.00288184438040346,0,0,0,0,0,0,0.00576368876080692,0.00576368876080692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198847262247839,0.0576368876080692,0.00576368876080692,0,0.0403458213256484,0.0518731988472622,0.0230547550432277,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346,0.0115273775216138,0,0,0,0,0,0,0.00288184438040346,0,0,0.00288184438040346,0.00288184438040346,0,0,0.00576368876080692,0,0,0,0,0,0,0
1165,31808,0.381856540084388,0.0358649789029536,0,0,0.090717299578059,0.0253164556962025,0.00421940928270042,0.0147679324894515,0,0,0,0.00421940928270042,0.00210970464135021,0,0.00421940928270042,0,0,0,0,0,0.0147679324894515,0.0126582278481013,0.00210970464135021,0,0.00210970464135021,0.00421940928270042,0,0,0,0,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164556962025316,0.0864978902953586,0.0105485232067511,0,0.0548523206751055,0.0443037974683544,0.0105485232067511,0.00210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0.00210970464135021,0.00421940928270042,0,0,0,0.00210970464135021,0,0,0.00421940928270042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,32317,0.0927152317880795,0,0,0,0.0794701986754967,0.0264900662251656,0,0,0,0,0,0.0033112582781457,0.00993377483443709,0,0,0.0033112582781457,0,0,0,0,0.0529801324503311,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294701986754967,0.172185430463576,0.0033112582781457,0,0.0794701986754967,0.102649006622517,0.0264900662251656,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662251655629139,0,0,0,0,0.0033112582781457,0.0132450331125828,0,0,0,0.0033112582781457,0,0,0.0033112582781457,0,0,0,0,0,0,0.00662251655629139,0,0,0.0033112582781457,0,0,0,0
1181,32867,0.524122807017544,0.0263157894736842,0,0,0.0921052631578947,0.0087719298245614,0.0043859649122807,0.0043859649122807,0,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.00219298245614035,0,0,0,0,0,0,0.0087719298245614,0,0.00219298245614035,0.00219298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0.00657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179824561403509,0.0679824561403509,0.0087719298245614,0,0.0131578947368421,0.0197368421052632,0.0043859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043859649122807,0.00657894736842105,0,0,0,0.00219298245614035,0,0,0.00219298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,33462,0.140983606557377,0.00327868852459016,0,0,0.242622950819672,0.019672131147541,0,0.00327868852459016,0,0,0.00655737704918033,0.00327868852459016,0.00327868852459016,0.00655737704918033,0,0,0.00655737704918033,0,0,0,0.0229508196721311,0.00327868852459016,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0.226229508196721,0.111475409836066,0.0229508196721311,0,0.0622950819672131,0.0360655737704918,0.039344262295082,0,0,0.00327868852459016,0,0,0,0,0,0,0.0098360655737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655737704918033,0,0,0,0,0.00327868852459016,0.00655737704918033,0,0,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0
1197,34064,0.243010752688172,0.0150537634408602,0,0,0.202150537634409,0.010752688172043,0.0021505376344086,0.0021505376344086,0,0,0,0.0021505376344086,0.0043010752688172,0,0.0064516129032258,0,0,0,0.0021505376344086,0,0.0064516129032258,0.00860215053763441,0.0043010752688172,0,0,0.0021505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251612903225806,0.0774193548387097,0.0150537634408602,0,0.0365591397849462,0.0344086021505376,0.0559139784946237,0.0021505376344086,0,0.0021505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021505376344086,0.0021505376344086,0,0,0,0.0021505376344086,0,0,0.0043010752688172,0,0,0,0,0,0,0.0021505376344086,0,0,0,0,0,0,0
1205,34654,0.0332225913621262,0.00332225913621262,0,0,0.212624584717608,0.00996677740863787,0.00332225913621262,0.0132890365448505,0,0,0.00332225913621262,0.00664451827242525,0.00332225913621262,0,0.00664451827242525,0,0.00332225913621262,0,0,0,0.00332225913621262,0.0132890365448505,0.00332225913621262,0,0.00332225913621262,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122923588039867,0.305647840531561,0.0299003322259136,0,0.0863787375415282,0.0631229235880399,0.0299003322259136,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0.00332225913621262,0,0,0,0,0,0.00664451827242525,0.00332225913621262,0,0,0,0.00332225913621262,0,0,0.00664451827242525,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0
1213,35229,0.196564885496183,0.0133587786259542,0,0,0.270992366412214,0.0190839694656489,0,0,0,0.00190839694656489,0.00954198473282443,0,0,0,0.00572519083969466,0,0,0,0,0,0,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143129770992366,0.230916030534351,0.00954198473282443,0,0.0381679389312977,0.017175572519084,0.0229007633587786,0.00190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,0.00190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,35787,0.020066889632107,0,0,0,0.31438127090301,0.0133779264214047,0,0,0,0,0.00334448160535117,0,0.020066889632107,0.00334448160535117,0,0,0,0,0,0,0,0.0100334448160535,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903010033444816,0.344481605351171,0.0334448160535117,0,0.0535117056856187,0.0535117056856187,0.0167224080267559,0.00334448160535117,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0
1229,36325,0.41,0.0275,0.0025,0,0.2425,0.005,0.0025,0.0075,0,0,0.0125,0.0025,0.0075,0.0025,0.0025,0,0.0075,0,0,0,0.005,0.01,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0825,0.005,0,0.04,0.045,0.02,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,36850,0.654377880184332,0.0414746543778802,0.00230414746543779,0,0.087557603686636,0.0138248847926267,0.00460829493087558,0.00460829493087558,0,0,0.00460829493087558,0,0,0,0,0,0.00230414746543779,0,0,0,0.00460829493087558,0.0138248847926267,0,0.00230414746543779,0,0.00230414746543779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230414746543779,0,0,0,0,0,0,0,0.00230414746543779,0,0,0,0,0,0,0,0,0,0,0.076036866359447,0.0276497695852535,0.00230414746543779,0,0.0138248847926267,0.0230414746543779,0.00460829493087558,0.00230414746543779,0,0.00230414746543779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829493087558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,37688,0.641791044776119,0.0248756218905473,0,0,0.0870646766169154,0.0248756218905473,0.00248756218905473,0.0099502487562189,0,0.00497512437810945,0.00746268656716418,0.00248756218905473,0.00746268656716418,0,0,0,0.00248756218905473,0.00497512437810945,0,0,0,0.0174129353233831,0.00248756218905473,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572139303482587,0.0447761194029851,0.00497512437810945,0,0.00746268656716418,0.0199004975124378,0.0124378109452736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,38590,0.663366336633663,0.0272277227722772,0.00247524752475248,0,0.0767326732673267,0.00495049504950495,0,0.0148514851485149,0,0,0.00247524752475248,0,0.00247524752475248,0,0,0,0.00495049504950495,0,0,0,0.0099009900990099,0.00742574257425743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0.051980198019802,0.0643564356435644,0.00495049504950495,0,0.00742574257425743,0.0272277227722772,0.0099009900990099,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0.00247524752475248,0,0.00247524752475248,0,0,0,0,0
1269,39219,0.604534005037783,0.035264483627204,0,0,0.0579345088161209,0.0151133501259446,0.00503778337531486,0.0100755667506297,0,0,0.0075566750629723,0.0075566750629723,0.00251889168765743,0,0,0,0.0100755667506297,0.00503778337531486,0,0.00251889168765743,0.00251889168765743,0.0201511335012594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100755667506297,0.0302267002518892,0.0151133501259446,0,0.017632241813602,0.0201511335012594,0.0100755667506297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0.00503778337531486,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,39863,0.717808219178082,0.0191780821917808,0,0,0.0547945205479452,0.00273972602739726,0.00273972602739726,0.010958904109589,0,0,0.00547945205479452,0.00273972602739726,0.00273972602739726,0,0,0,0.00547945205479452,0,0,0,0.010958904109589,0.010958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073972602739726,0.0164383561643836,0,0,0.0136986301369863,0.0328767123287671,0.00547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0,0,0,0,0,0.00547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,40517,0.551637279596977,0.0201511335012594,0,0,0.110831234256927,0.0151133501259446,0.00503778337531486,0.0100755667506297,0.00251889168765743,0,0.00503778337531486,0.00251889168765743,0,0,0.00251889168765743,0,0,0,0,0,0.0125944584382872,0.0100755667506297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0.115869017632242,0.035264483627204,0.0075566750629723,0,0.0201511335012594,0.035264483627204,0.017632241813602,0.00251889168765743,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0
1289,40846,0.504347826086956,0.05,0,0,0.154347826086957,0.0130434782608696,0.00217391304347826,0.00652173913043478,0,0,0.00217391304347826,0.00217391304347826,0.00434782608695652,0,0.00217391304347826,0,0,0,0,0,0.00217391304347826,0.0152173913043478,0,0,0.00434782608695652,0.00217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217391304347826,0,0,0,0,0,0.139130434782609,0.0282608695652174,0.00217391304347826,0,0.0173913043478261,0.0260869565217391,0.0130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,41175,0.6125,0.0125,0,0,0.11,0.01,0.0025,0.0025,0,0,0.005,0,0.005,0,0,0,0.005,0,0,0,0.0025,0.0075,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0.0925,0.045,0.0125,0,0.025,0.0325,0.0075,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,41833,0.607476635514019,0.0257009345794393,0,0,0.0677570093457944,0.00467289719626168,0.00233644859813084,0.014018691588785,0,0,0.0116822429906542,0.00233644859813084,0.00467289719626168,0.00233644859813084,0,0,0.00233644859813084,0,0,0,0.0163551401869159,0.00233644859813084,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14018691588785,0.0116822429906542,0,0,0.0163551401869159,0.0373831775700935,0.014018691588785,0.00233644859813084,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,42485,0.666666666666667,0.0249433106575964,0,0,0.0793650793650794,0.0113378684807256,0.00680272108843537,0.0204081632653061,0.00226757369614512,0,0.00453514739229025,0,0.00226757369614512,0,0,0,0.00453514739229025,0,0,0,0.00453514739229025,0.00453514739229025,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0.0861678004535147,0.0204081632653061,0.00226757369614512,0,0.0090702947845805,0.0340136054421769,0.00453514739229025,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,43122,0.180064308681672,0.00643086816720257,0,0,0.263665594855305,0.0321543408360129,0,0.00321543408360129,0,0,0.0128617363344051,0.00321543408360129,0.00321543408360129,0,0,0,0.00964630225080386,0,0,0.00321543408360129,0.00643086816720257,0.00321543408360129,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128617363344051,0.109324758842444,0.0482315112540193,0,0.0482315112540193,0.0707395498392283,0.0321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00643086816720257,0,0,0,0,0,0,0.00321543408360129,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0.00321543408360129,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
